epoch,split,step,seen,loss,roc_auc,acc,f1
12,train,5853,640,0.5876915693283081,0.6927012578309014,0.6421875,0.6546003016591252
12,train,5863,660,0.6067561596632004,0.6947003444316877,0.6454545454545455,0.6558823529411765
12,train,5873,680,0.5422646835446358,0.6981944961112889,0.6470588235294118,0.6561604584527221
12,train,5883,700,0.5669485688209533,0.6997861067343722,0.6457142857142857,0.6526610644257703
12,train,5893,720,0.764611890912056,0.6971041443221013,0.6444444444444445,0.6483516483516484
12,train,5903,740,0.6633444011211396,0.6967092768444121,0.6445945945945946,0.6469798657718121
12,train,5913,760,0.5409018188714981,0.7004432132963989,0.6473684210526316,0.6501305483028721
12,train,5923,780,0.6504390090703964,0.6992484416506667,0.6448717948717949,0.649810366624526
12,train,5933,800,0.6163130104541779,0.699767406962785,0.645,0.6536585365853659
12,train,5943,820,0.5324914425611496,0.7032388977155745,0.6463414634146342,0.6555819477434679
12,train,5953,840,0.6439605206251144,0.7018077583909363,0.6428571428571429,0.6527777777777778
12,train,5963,860,0.7894061207771301,0.6967050856991417,0.6395348837209303,0.6477272727272727
12,train,5973,880,0.8331674784421921,0.6910241508459254,0.6375,0.6459489456159823
12,train,5983,900,0.54886394739151,0.6939634736571779,0.6388888888888888,0.6455834242093784
12,train,5993,920,0.5987644970417023,0.6950930769994188,0.6380434782608696,0.6407766990291263
12,train,6003,940,0.6656991988420486,0.6937559699229059,0.6372340425531915,0.6368477103301384
12,train,6013,960,0.6028584986925125,0.6948836583492116,0.6395833333333333,0.6395833333333333
12,train,6023,980,0.6728358417749405,0.6937370884979341,0.6387755102040816,0.639511201629328
12,train,6033,1000,0.8459959268569947,0.6875907503630014,0.634,0.6347305389221557
12,val,1396,20,0.6177981585264206,0.8333333333333333,0.85,0.9142857142857143
12,val,1406,40,0.6179016828536987,0.7593984962406014,0.75,0.782608695652174
12,val,1416,60,0.5510302796959877,0.7730812013348165,0.7666666666666667,0.7741935483870968
12,val,1426,80,0.4244603499770164,0.8200127877237853,0.7875,0.8247422680412371
12,val,1436,100,0.46172505915164946,0.8219696969696971,0.79,0.8421052631578947
12,val,1446,120,0.6380267560482025,0.7901234567901234,0.7666666666666667,0.8292682926829268
12,val,1456,140,0.41617699563503263,0.7986249999999999,0.7785714285714286,0.845771144278607
12,val,1466,160,0.5414364695549011,0.791393361160803,0.775,0.847457627118644
12,val,1476,180,0.3912357106804848,0.8040608288770054,0.7888888888888889,0.8613138686131386
12,val,1486,200,0.557475708425045,0.7854319593450028,0.785,0.86084142394822
12,val,1496,220,0.8898229688405991,0.7582458770614694,0.7727272727272727,0.8538011695906432
12,val,1506,240,0.6261977165937423,0.7663528726708075,0.7666666666666667,0.8426966292134831
13,train,6046,20,0.5780212074518204,0.84375,0.7,0.625
13,train,6056,40,0.5209383338689804,0.8686868686868687,0.775,0.7804878048780488
13,train,6066,60,0.48953243941068647,0.8891428571428571,0.8166666666666667,0.835820895522388
13,train,6076,80,0.7094981789588928,0.7993650793650794,0.75,0.782608695652174
13,train,6086,100,0.4485116720199585,0.8333333333333334,0.78,0.8135593220338984
13,train,6096,120,0.6854461431503296,0.795550549141087,0.75,0.7857142857142857
13,train,6106,140,0.643367326259613,0.7767470624613482,0.7428571428571429,0.7804878048780488
13,train,6116,160,0.5627214908599854,0.7770675505050505,0.75,0.7849462365591398
13,train,6126,180,0.5641158998012543,0.7765624999999999,0.75,0.784688995215311
13,train,6136,200,0.623433095216751,0.7742372541148135,0.735,0.7665198237885462
13,train,6146,220,0.5453931540250778,0.7738331678252234,0.7318181818181818,0.757201646090535
13,train,6156,240,0.6046237617731094,0.7712684489000279,0.725,0.75
13,train,6166,260,0.4913173243403435,0.7794492908432733,0.7346153846153847,0.759581881533101
13,train,6176,280,0.5188700020313263,0.7828269890875558,0.7321428571428571,0.7588424437299035
13,train,6186,300,0.615282979607582,0.7772857398461263,0.7266666666666667,0.7544910179640718
13,train,6196,320,0.6320534855127334,0.7738743681178729,0.728125,0.7521367521367521
13,train,6206,340,0.6101788148283959,0.7711781888997079,0.7323529411764705,0.7598944591029023
13,train,6216,360,0.6100673228502274,0.7688330642156254,0.7333333333333333,0.76
13,train,6226,380,0.5078829109668732,0.7732558139534883,0.7368421052631579,0.7663551401869159
13,train,6236,400,0.542083291709423,0.7748134892630305,0.735,0.7654867256637168
13,train,6246,420,0.4404391378164291,0.7817048054919908,0.7380952380952381,0.7689075630252101
13,train,6256,440,0.7148153752088546,0.77215625,0.7295454545454545,0.7615230460921844
13,train,6266,460,0.4623602658510208,0.7795728523967727,0.7369565217391304,0.762278978388998
13,train,6276,480,0.5530329868197441,0.7803050108932462,0.7333333333333333,0.7566539923954373
13,train,6286,500,0.5445117652416229,0.7803161750530172,0.734,0.7577413479052824
13,train,6296,520,0.6531045377254486,0.7746768988235994,0.7269230769230769,0.7526132404181185
13,train,6306,540,0.6133800119161605,0.7731550374779541,0.7240740740740741,0.7504187604690117
13,train,6316,560,0.6145290300250054,0.7713830114247657,0.7196428571428571,0.7455429497568882
13,train,6326,580,0.67584208548069,0.7668026869981267,0.7137931034482758,0.7381703470031545
13,train,6336,600,0.7936821162700654,0.7568859536585638,0.705,0.730593607305936
13,train,6346,620,0.6718487963080406,0.7535290678249247,0.7016129032258065,0.725925925925926
13,train,6356,640,0.6408390045166016,0.7515263771695135,0.7,0.7241379310344828
13,train,6366,660,0.62192003428936,0.7510453507220749,0.6984848484848485,0.723994452149792
13,train,6376,680,0.728156715631485,0.7462720210847551,0.6941176470588235,0.7196765498652291
13,train,6386,700,0.6578906029462814,0.7430630630630631,0.6928571428571428,0.7196870925684485
13,train,6396,720,0.6908461660146713,0.7399430512461409,0.6888888888888889,0.7150127226463104
13,train,6406,740,0.6253805786371232,0.7389793392364087,0.6905405405405406,0.715527950310559
13,train,6416,760,0.6322854697704315,0.7378229166666667,0.6907894736842105,0.717208182912154
13,train,6426,780,0.5878840625286103,0.7376312091363124,0.6897435897435897,0.7166276346604216
13,train,6436,800,0.5452430665493011,0.7399809369728665,0.6925,0.7191780821917808
13,train,6446,820,0.5665055960416794,0.7405717325300629,0.6926829268292682,0.7218543046357616
13,train,6456,840,0.6441063418984413,0.7387981007643682,0.6904761904761905,0.7228144989339019
13,train,6466,860,0.6511000394821167,0.7375053686276428,0.6895348837209302,0.7233160621761658
13,train,6476,880,0.7147947251796722,0.734266623088935,0.6875,0.7196738022426096
13,train,6486,900,0.6077469229698181,0.7339993748108308,0.6888888888888889,0.720558882235529
13,train,6496,920,0.5845442861318588,0.7338181939062381,0.6902173913043478,0.7219512195121951
13,train,6506,940,0.5244587540626526,0.7368568181818183,0.6904255319148936,0.7209971236816874
13,train,6516,960,0.772350400686264,0.7330474853515625,0.6875,0.7180451127819549
13,train,6526,980,0.549914887547493,0.7342799953099612,0.6887755102040817,0.7209515096065874
13,train,6536,1000,0.6820132911205292,0.7321233273288729,0.687,0.7197851387645479
13,val,1522,20,0.6031143009662628,0.75,0.6,0.7333333333333333
13,val,1532,40,0.6797905921936035,0.6741854636591479,0.6,0.6190476190476191
13,val,1542,60,0.4985297568142414,0.7341490545050056,0.6666666666666666,0.6551724137931034
13,val,1552,80,0.4378106787800789,0.7813299232736572,0.7,0.7333333333333333
13,val,1562,100,0.5515404403209686,0.7758467023172906,0.7,0.7580645161290323
13,val,1572,120,0.6036521285772324,0.7549857549857549,0.7,0.7662337662337663
13,val,1582,140,0.4618665143847466,0.761125,0.7142857142857143,0.7894736842105263
13,val,1592,160,0.5284745529294014,0.7597893063009342,0.725,0.8018018018018018
13,val,1602,180,0.44098444283008575,0.7639538770053477,0.7333333333333333,0.813953488372093
13,val,1612,200,0.5274375304579735,0.752046866177301,0.74,0.8231292517006803
13,val,1622,220,0.8104183673858643,0.7295727136431783,0.7181818181818181,0.808641975308642
13,val,1632,240,0.6624079346656799,0.7278726708074535,0.7,0.7931034482758621
14,train,6549,20,0.5845007956027984,0.74,0.7,0.7
14,train,6559,40,0.694396299123764,0.6994949494949495,0.65,0.6666666666666666
14,train,6569,60,0.6435500472784043,0.6846496106785317,0.65,0.676923076923077
14,train,6579,80,0.41163757145404817,0.7679924242424243,0.7125,0.7088607594936709
14,train,6589,100,0.6710423499345779,0.7323457792207793,0.69,0.6666666666666666
14,train,6599,120,0.846421629190445,0.6882483987747146,0.6583333333333333,0.6371681415929203
14,train,6609,140,0.6035501927137374,0.6944615384615386,0.6785714285714286,0.6511627906976745
14,train,6619,160,0.6868804425001145,0.6818611242324042,0.6625,0.6301369863013698
14,train,6629,180,0.5695569068193436,0.6947584151037138,0.6666666666666666,0.6385542168674698
14,train,6639,200,0.628118708729744,0.6965129132750477,0.675,0.644808743169399
14,train,6649,220,0.6440467238426208,0.69911541005291,0.6681818181818182,0.6507177033492823
14,train,6659,240,0.5295518010854721,0.7138441233676022,0.6833333333333333,0.6724137931034483
14,train,6669,260,0.6920086294412613,0.7046570803006096,0.6730769230769231,0.669260700389105
14,train,6679,280,0.6475395381450653,0.7031481198020308,0.6678571428571428,0.6666666666666666
14,train,6689,300,0.5334234982728958,0.7119514472455648,0.6666666666666666,0.6688741721854304
14,train,6699,320,0.681677159667015,0.7053040963101938,0.65625,0.6646341463414634
14,train,6709,340,0.6219984024763108,0.7094536143119139,0.6647058823529411,0.6666666666666666
14,train,6719,360,0.623372170329094,0.711712962962963,0.6694444444444444,0.6685236768802229
14,train,6729,380,0.587249019742012,0.7140086983018918,0.6684210526315789,0.6666666666666666
14,train,6739,400,0.5507933139801026,0.7182554563864096,0.67,0.6649746192893401
14,train,6749,420,0.6408602058887481,0.7150388897707431,0.669047619047619,0.6601466992665037
14,train,6759,440,0.5582371085882187,0.7188113492178299,0.6681818181818182,0.6556603773584906
14,train,6769,460,0.6415723383426666,0.7177451369591108,0.6717391304347826,0.6606741573033708
14,train,6779,480,0.7321966975927353,0.7099459985067109,0.6625,0.6493506493506493
14,train,6789,500,0.546652102470398,0.7161991326751052,0.668,0.6556016597510373
14,train,6799,520,0.4819040775299072,0.7228686473923407,0.6711538461538461,0.6545454545454545
14,train,6809,540,0.6153335452079773,0.7235260210803689,0.6722222222222223,0.6563106796116505
14,train,6819,560,0.5570199891924859,0.72578607523863,0.6714285714285714,0.6554307116104869
14,train,6829,580,0.6904331505298614,0.7218911685994647,0.6689655172413793,0.6546762589928058
14,train,6839,600,0.5729214727878571,0.7249511024182076,0.6716666666666666,0.6573913043478261
14,train,6849,620,0.6365338727831841,0.7235595936888555,0.6709677419354839,0.6577181208053692
14,train,6859,640,0.5989889979362488,0.7242586732301922,0.671875,0.6601941747572816
14,train,6869,660,0.4974140912294388,0.7298693783068783,0.6772727272727272,0.6645669291338583
14,train,6879,680,0.5600146234035492,0.7313177113980132,0.6779411764705883,0.662557781201849
14,train,6889,700,0.6803863376379014,0.7272953664013064,0.6742857142857143,0.6566265060240963
14,train,6899,720,0.5219865575432777,0.7310654289263916,0.675,0.6588921282798834
14,train,6909,740,0.6621095031499863,0.7298131428237493,0.672972972972973,0.6581920903954802
14,train,6919,760,0.479882150888443,0.734047783933518,0.6723684210526316,0.660300136425648
14,train,6929,780,0.9076615259051323,0.726126919840101,0.6666666666666666,0.656084656084656
14,train,6939,800,0.5807065457105637,0.7270357939737124,0.66875,0.6589446589446589
14,train,6949,820,0.49036307632923126,0.7307024171430951,0.6719512195121952,0.6633291614518148
14,train,6959,840,0.5664057835936547,0.7328816442239546,0.675,0.6682867557715675
14,train,6969,860,0.6424096554517746,0.7319724800415395,0.6732558139534883,0.6666666666666666
14,train,6979,880,0.7309568762779236,0.7291773214516337,0.6715909090909091,0.667433831990794
14,train,6989,900,0.702027752995491,0.7256252963489805,0.6677777777777778,0.6651735722284434
14,train,6999,920,0.6036753356456757,0.725309736186546,0.6684782608695652,0.6659364731653888
14,train,7009,940,0.527012151479721,0.7271556251811069,0.6702127659574468,0.6666666666666666
14,train,7019,960,0.5741792425513268,0.7279483282674774,0.671875,0.6701570680628273
14,train,7029,980,0.6392978996038436,0.7266823347042867,0.6704081632653062,0.6707441386340469
14,train,7039,1000,0.591262549161911,0.7270298824631121,0.67,0.6719681908548708
14,val,1648,20,0.7037196606397629,0.8888888888888888,0.55,0.6666666666666666
14,val,1658,40,0.46486749649047854,0.786967418546366,0.65,0.5882352941176471
14,val,1668,60,0.6023868814110755,0.7675194660734149,0.6666666666666666,0.5833333333333334
14,val,1678,80,0.5022922903299332,0.8161764705882353,0.7,0.6923076923076923
14,val,1688,100,0.6301138192415238,0.8228609625668449,0.68,0.7090909090909091
14,val,1698,120,0.7509803369641304,0.7991452991452991,0.6666666666666666,0.7014925373134329
14,val,1708,140,0.5694606691598892,0.8091250000000001,0.6785714285714286,0.7305389221556886
14,val,1718,160,0.6519036620855332,0.8015305108328364,0.66875,0.7282051282051282
14,val,1728,180,0.512837615609169,0.8066510695187166,0.6722222222222223,0.74235807860262
14,val,1738,200,0.688889530301094,0.7862789384528515,0.66,0.7384615384615385
14,val,1748,220,1.3132122814655305,0.7567466266866566,0.6181818181818182,0.704225352112676
14,val,1758,240,0.6582988947629929,0.7306871118012421,0.6208333333333333,0.6996699669966997
15,train,7052,20,0.6480466008186341,0.6458333333333334,0.55,0.64
15,train,7062,40,0.5433247223496437,0.7468671679197996,0.65,0.6818181818181818
15,train,7072,60,0.5795822441577911,0.765625,0.6833333333333333,0.7076923076923077
15,train,7082,80,0.5801686108112335,0.7615873015873016,0.6875,0.7191011235955056
15,train,7092,100,0.44276976138353347,0.7924107142857143,0.72,0.75
15,train,7102,120,0.7377735108137131,0.7493706293706295,0.6916666666666667,0.7218045112781954
15,train,7112,140,0.6731200680136681,0.7338989981598856,0.6642857142857143,0.6887417218543046
15,train,7122,160,0.5529239892959594,0.7396291640477687,0.675,0.7011494252873564
15,train,7132,180,0.6345203220844269,0.7330091033794739,0.6555555555555556,0.6836734693877551
15,train,7142,200,0.5085700929164887,0.7476916900843035,0.665,0.6883720930232559
15,train,7152,220,0.6389673590660095,0.7385805807471504,0.65,0.6778242677824268
15,train,7162,240,0.44388740658760073,0.7535891869178514,0.6708333333333333,0.6996197718631179
15,train,7172,260,0.6638946533203125,0.7462900053638477,0.6653846153846154,0.6947368421052632
15,train,7182,280,0.6886158809065819,0.7381269532250627,0.6607142857142857,0.6864686468646864
15,train,7192,300,0.5842491626739502,0.7381473703025158,0.66,0.6832298136645962
15,train,7202,320,0.6073830157518387,0.7359864588253818,0.653125,0.6763848396501457
15,train,7212,340,0.6747165799140931,0.7314995131450828,0.6529411764705882,0.6740331491712708
15,train,7222,360,0.6672470897436142,0.7268778505165835,0.65,0.6735751295336787
15,train,7232,380,0.45593218207359315,0.7377839721254356,0.6605263157894737,0.684596577017115
15,train,7242,400,0.7097512245178222,0.7311702341473217,0.6625,0.6867749419953596
15,train,7252,420,0.513563734292984,0.7383851949648312,0.6666666666666666,0.6860986547085202
15,train,7262,440,0.5500814497470856,0.7414011416709912,0.6681818181818182,0.688034188034188
15,train,7272,460,0.5643504142761231,0.7435890129929337,0.6739130434782609,0.6938775510204082
15,train,7282,480,0.5903610497713089,0.7447335379464286,0.6770833333333334,0.6966731898238747
15,train,7292,500,0.45615555346012115,0.7522463872948515,0.684,0.7030075187969925
15,train,7302,520,0.6348881408572197,0.7506986146619894,0.6846153846153846,0.7028985507246377
15,train,7312,540,0.5477795988321305,0.7521908941608357,0.6888888888888889,0.7083333333333334
15,train,7322,560,0.6003222286701202,0.7527243589743591,0.6892857142857143,0.7080536912751678
15,train,7332,580,0.694804473221302,0.747722088871374,0.6862068965517242,0.7055016181229773
15,train,7342,600,0.5140198469161987,0.7512410892580239,0.69,0.7084639498432602
15,train,7352,620,0.6937322348356247,0.7476855475884816,0.6854838709677419,0.7004608294930875
15,train,7362,640,0.6863510936498642,0.7453466044907716,0.6859375,0.7004470938897168
15,train,7372,660,0.5754449889063835,0.7448382609016113,0.6833333333333333,0.6975397973950795
15,train,7382,680,0.5500915482640266,0.7463116213235614,0.6852941176470588,0.7019498607242339
15,train,7392,700,0.441143599152565,0.7517444717444717,0.6871428571428572,0.7036535859269283
15,train,7402,720,0.6051402404904366,0.7521645942788168,0.6888888888888889,0.7037037037037037
15,train,7412,740,0.6591904759407043,0.7493393650584506,0.6851351351351351,0.6977950713359273
15,train,7422,760,0.7245521008968353,0.7449922263249952,0.6815789473684211,0.6936708860759494
15,train,7432,780,0.5022434830665589,0.7481704224331571,0.6833333333333333,0.6946847960444994
15,train,7442,800,0.6202918291091919,0.74755859375,0.68125,0.6909090909090909
15,train,7452,820,0.5302063703536988,0.7491658921379376,0.6829268292682927,0.6919431279620853
15,train,7462,840,0.689916130900383,0.7459741734071236,0.6785714285714286,0.6867749419953596
15,train,7472,860,0.4622675463557243,0.7502002641321527,0.6825581395348838,0.688
15,train,7482,880,0.6266961902379989,0.7497686513537126,0.6840909090909091,0.6890380313199105
15,train,7492,900,0.49696208238601686,0.7525518774703557,0.6844444444444444,0.6879120879120879
15,train,7502,920,0.6641665905714035,0.7502199039043582,0.6826086956521739,0.6846652267818575
15,train,7512,940,0.7955758079886437,0.7456807515990505,0.6808510638297872,0.6822033898305084
15,train,7522,960,0.6510706603527069,0.744048368812193,0.6802083333333333,0.6825232678386763
15,train,7532,980,0.6025428503751755,0.7443285739878926,0.6806122448979591,0.6796315250767656
15,train,7542,1000,0.6031484097242356,0.7438231573553666,0.68,0.6812749003984063
15,val,1774,20,0.6206252932548523,0.6388888888888888,0.65,0.7741935483870968
15,val,1784,40,0.6941352427005768,0.6917293233082706,0.65,0.65
15,val,1794,60,0.5217751234769821,0.7285873192436041,0.6833333333333333,0.6545454545454545
15,val,1804,80,0.44823992252349854,0.7679028132992327,0.7125,0.735632183908046
15,val,1814,100,0.5335473164916038,0.767379679144385,0.69,0.7394957983193278
15,val,1824,120,0.5806943200528621,0.7529281418170307,0.6916666666666667,0.7482993197278912
15,val,1834,140,0.435977041721344,0.761375,0.6928571428571428,0.7624309392265194
15,val,1844,160,0.5581991046667099,0.757801629894653,0.69375,0.7677725118483413
15,val,1854,180,0.5012113571166992,0.756183155080214,0.6944444444444444,0.7755102040816326
15,val,1864,200,0.558338226377964,0.740824392998306,0.7,0.7857142857142857
15,val,1874,220,0.8585379809141159,0.7152048975512243,0.6772727272727272,0.7702265372168284
15,val,1884,240,0.6450321495532989,0.7236995341614907,0.6791666666666667,0.7616099071207431
16,train,7555,20,0.5871688336133957,0.7291666666666666,0.65,0.5333333333333333
16,train,7565,40,0.5744511932134628,0.7568922305764412,0.65,0.5882352941176471
16,train,7575,60,0.5691894441843033,0.7744444444444445,0.65,0.631578947368421
16,train,7585,80,0.697964358329773,0.7352941176470589,0.6375,0.5797101449275363
16,train,7595,100,0.819404536485672,0.6870941558441559,0.59,0.5060240963855421
16,train,7605,120,0.5346117675304413,0.7160493827160493,0.625,0.5544554455445545
16,train,7615,140,0.5165477007627487,0.7424242424242424,0.6428571428571429,0.5901639344262295
16,train,7625,160,0.43771652281284334,0.7696515080481325,0.6625,0.6301369863013698
16,train,7635,180,0.5927100390195846,0.7628719595011729,0.6666666666666666,0.6385542168674698
16,train,7645,200,0.5942820340394974,0.76007600760076,0.675,0.6632124352331606
16,train,7655,220,0.5620258584618568,0.7623507957559683,0.6772727272727272,0.6816143497757847
16,train,7665,240,0.5529985070228577,0.7635130434782609,0.6791666666666667,0.6857142857142857
16,train,7675,260,0.5516024261713028,0.764702391549463,0.6807692307692308,0.6914498141263941
16,train,7685,280,0.5929697215557098,0.7617435897435898,0.6785714285714286,0.6938775510204082
16,train,7695,300,0.5986094653606415,0.7581738703778046,0.6766666666666666,0.6959247648902821
16,train,7705,320,0.592609503865242,0.7608508473249579,0.678125,0.6925373134328359
16,train,7715,340,0.6655456840991973,0.752836670252264,0.6676470588235294,0.6834733893557423
16,train,7725,360,0.5682117700576782,0.7553964621474516,0.6722222222222223,0.6844919786096256
16,train,7735,380,0.6261813402175903,0.7516130826565802,0.6710526315789473,0.6851385390428212
16,train,7745,400,0.5474449217319488,0.7527428384926313,0.6725,0.6903073286052009
16,train,7755,420,0.6305607438087464,0.7527755027755028,0.6738095238095239,0.690744920993228
16,train,7765,440,0.45672340095043185,0.7622085304124139,0.6863636363636364,0.703862660944206
16,train,7775,460,0.715120755136013,0.7552159468438538,0.6826086956521739,0.7008196721311475
16,train,7785,480,0.7853527516126633,0.7477600514970685,0.68125,0.697029702970297
16,train,7795,500,0.5685339733958245,0.7490144230769231,0.682,0.6948176583493282
16,train,7805,520,0.6150281548500061,0.748037037037037,0.6826923076923077,0.6927374301675978
16,train,7815,540,0.5200704485177994,0.7516025861003967,0.6851851851851852,0.6909090909090909
16,train,7825,560,0.4482708811759949,0.7578033280588025,0.6892857142857143,0.6925795053003534
16,train,7835,580,0.781313844025135,0.7494646935668061,0.6862068965517242,0.6883561643835616
16,train,7845,600,0.507355098426342,0.7530425118088357,0.69,0.69
16,train,7855,620,0.5121822118759155,0.7563299372469847,0.6935483870967742,0.6915584415584416
16,train,7865,640,0.7080217331647873,0.7510820607517268,0.6890625,0.6895475819032761
16,train,7875,660,0.5713542446494102,0.751026632736493,0.6848484848484848,0.6848484848484848
16,train,7885,680,0.595786789059639,0.7508999342355751,0.6867647058823529,0.6863033873343152
16,train,7895,700,0.6132076859474183,0.7501000661661996,0.6871428571428572,0.6884779516358464
16,train,7905,720,0.5476474732160568,0.7520959424407114,0.6902777777777778,0.6924137931034483
16,train,7915,740,0.5552023917436599,0.7532206560419727,0.6905405405405406,0.6917900403768507
16,train,7925,760,0.5291247844696045,0.7557031125520433,0.6947368421052632,0.6955380577427821
16,train,7935,780,0.7049379050731659,0.7522128840488216,0.6935897435897436,0.693196405648267
16,train,7945,800,0.6330002576112748,0.7514679306398865,0.6925,0.6932668329177057
16,train,7955,820,0.5825856477022171,0.751297619047619,0.6926829268292682,0.6949152542372882
16,train,7965,840,0.6342884212732315,0.7511143498775066,0.6952380952380952,0.6966824644549763
16,train,7975,860,0.5133939921855927,0.7533516198143219,0.6965116279069767,0.697566628041715
16,train,7985,880,0.8187420248985291,0.7462125909391535,0.6897727272727273,0.6901248581157775
16,train,7995,900,0.7539347589015961,0.7409807312252964,0.6866666666666666,0.6866666666666666
16,train,8005,920,0.5708045333623886,0.741728132387707,0.6880434782608695,0.6863387978142077
16,train,8015,940,0.6115756660699845,0.7415145435854704,0.6872340425531915,0.6845493562231759
16,train,8025,960,0.5339989691972733,0.7434123975876936,0.6875,0.6855345911949685
16,train,8035,980,0.5749416023492813,0.744194522545038,0.6877551020408164,0.6851851851851852
16,train,8045,1000,0.5493058830499649,0.7456421458605887,0.689,0.6868076535750252
16,val,1900,20,0.6877279996871948,0.9722222222222222,0.55,0.6666666666666666
16,val,1910,40,0.49157723486423494,0.7894736842105263,0.7,0.625
16,val,1920,60,0.606270170211792,0.7769744160177975,0.7333333333333333,0.6521739130434783
16,val,1930,80,0.5925325334072113,0.8097826086956522,0.7375,0.72
16,val,1940,100,0.7069042921066284,0.802807486631016,0.69,0.7047619047619048
16,val,1950,120,0.7799928933382034,0.7682811016144349,0.675,0.7022900763358778
16,val,1960,140,0.6615968197584152,0.767,0.6642857142857143,0.7116564417177914
16,val,1970,160,0.7133270800113678,0.764857881136951,0.6625,0.7157894736842105
16,val,1980,180,0.5511735528707504,0.7799131016042781,0.6666666666666666,0.7297297297297297
16,val,1990,200,0.7191107541322708,0.7666572557876906,0.66,0.7301587301587301
16,val,2000,220,1.1147781550884246,0.7415667166416791,0.6227272727272727,0.7003610108303249
16,val,2010,240,0.6549005091190339,0.7130725931677019,0.6208333333333333,0.6976744186046512
17,train,8058,20,0.6135435253381729,0.7272727272727272,0.65,0.46153846153846156
17,train,8068,40,0.5490537948906422,0.7669172932330827,0.675,0.5517241379310345
17,train,8078,60,0.4612842917442322,0.8074776785714286,0.7333333333333333,0.6666666666666666
17,train,8088,80,0.5234275490045548,0.7991618310767248,0.7625,0.6779661016949152
17,train,8098,100,0.5977253913879395,0.7982348111658457,0.76,0.6756756756756757
17,train,8108,120,0.48482890129089357,0.8180794142495073,0.7583333333333333,0.7010309278350515
17,train,8118,140,0.6496746979653836,0.7980057565789473,0.7357142857142858,0.6782608695652174
17,train,8128,160,0.5789317935705185,0.786510590858417,0.7375,0.671875
17,train,8138,180,0.543524444103241,0.7881099483041231,0.7333333333333333,0.6571428571428571
17,train,8148,200,0.5913513541221619,0.7897560481830146,0.73,0.6625
17,train,8158,220,0.5490553677082062,0.7940782870525259,0.7363636363636363,0.6704545454545454
17,train,8168,240,0.5922210529446602,0.7900533108866441,0.725,0.6597938144329897
17,train,8178,260,0.5992772221565247,0.7869360510161512,0.7192307692307692,0.6572769953051644
17,train,8188,280,0.7216185867786408,0.7737458881578947,0.7071428571428572,0.6434782608695652
17,train,8198,300,0.5987248599529267,0.7713034541311051,0.7,0.6456692913385826
17,train,8208,320,0.6804291695356369,0.7624906785980612,0.69375,0.6423357664233577
17,train,8218,340,0.7686531484127045,0.7542419931295327,0.6882352941176471,0.6442953020134228
17,train,8228,360,0.6131962537765503,0.7523219814241489,0.6888888888888889,0.65
17,train,8238,380,0.5393030524253846,0.754320781497871,0.6894736842105263,0.6488095238095238
17,train,8248,400,0.5468980729579925,0.7569229996736211,0.69,0.6497175141242938
17,train,8258,420,0.4836660996079445,0.763048872094876,0.6952380952380952,0.654054054054054
17,train,8268,440,0.5954506009817123,0.7618440422135142,0.6931818181818182,0.6511627906976745
17,train,8278,460,0.6398574858903885,0.7565237252326843,0.691304347826087,0.6395939086294417
17,train,8288,480,0.6100957870483399,0.7572283063616072,0.69375,0.6474820143884892
17,train,8298,500,0.6537571489810944,0.7532125603864736,0.69,0.6403712296983759
17,train,8308,520,0.6050046443939209,0.7526968234102152,0.6884615384615385,0.6334841628959276
17,train,8318,540,0.5634920269250869,0.7550545825915345,0.6925925925925925,0.6422413793103449
17,train,8328,560,0.7170479118824005,0.7510246426558737,0.6928571428571428,0.6460905349794238
17,train,8338,580,0.5147432655096054,0.7554300556409432,0.6982758620689655,0.6615087040618955
17,train,8348,600,0.608646211028099,0.7538690906663403,0.6983333333333334,0.6691042047531993
17,train,8358,620,0.6065559610724449,0.7523312391252253,0.6967741935483871,0.6701754385964912
17,train,8368,640,0.6658755511045455,0.7496506025273899,0.69375,0.67003367003367
17,train,8378,660,0.6902436584234237,0.7457335687226452,0.6909090909090909,0.6655737704918033
17,train,8388,680,0.5521940499544143,0.7464509023423611,0.6897058823529412,0.6602254428341385
17,train,8398,700,0.6131158202886582,0.7462626113852271,0.6885714285714286,0.6572327044025157
17,train,8408,720,0.5880696594715118,0.7472927536231885,0.6888888888888889,0.6574923547400612
17,train,8418,740,0.5512153759598732,0.7482531552954088,0.6878378378378378,0.6567607726597325
17,train,8428,760,0.5286074221134186,0.7507596570096571,0.6921052631578948,0.661849710982659
17,train,8438,780,0.5607719168066978,0.7519337708201559,0.6923076923076923,0.6610169491525424
17,train,8448,800,0.5160631015896797,0.7537403595753205,0.6925,0.6639344262295082
17,train,8458,820,0.553203497827053,0.7544648443784974,0.6939024390243902,0.664886515353805
17,train,8468,840,0.6192190974950791,0.7539584799437016,0.6928571428571428,0.6649350649350649
17,train,8478,860,0.6793527126312255,0.7516129381454458,0.6906976744186046,0.6641414141414141
17,train,8488,880,0.7037455677986145,0.7485160596471636,0.6909090909090909,0.6641975308641975
17,train,8498,900,0.5629917800426483,0.7494465199944652,0.6888888888888889,0.6634615384615384
17,train,8508,920,0.6529319301247597,0.7472508761723684,0.6869565217391305,0.6611764705882353
17,train,8518,940,0.7122503504157066,0.7439625018123822,0.6851063829787234,0.6597701149425287
17,train,8528,960,0.6734062597155571,0.7420462298629793,0.6833333333333333,0.6561085972850679
